depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay,avgIntegerVtx
0,1,0,222,125,222,125,222,125,0.0238937,0.133725,0,222,53,112,112,43
1,2,0,148,98,91,91,205,129,0.0283482,0.102538,22,106,39,65,57,38
2,4,0,105.5,79.5,58,58,154,131,0.0324105,0.122459,20,68,30,41,30,29
3,8,0,72.125,62.125,32,32,136,136,0.0407889,0.166743,14,44,21,21,15,21
4,16,0,45.625,44,15,15,107,107,0.0508313,0.213392,11,28,14,9,7,14
5,32,0,31.2188,33.3438,8,8,92,92,0.0493731,0.247943,7,20,10,4,3,10
6,64,0,19.8594,22.1875,4,4,81,81,0.0494968,0.271405,5,11,6,2,1,6
7,116,0,13.681,15.4224,4,4,70,70,0.0450153,0.289494,4,7,4,1,0,4
8,154,0,10.3312,12,4,4,50,50,0.0395516,0.282249,3,5,2,0,0,2
9,158,0,8.61392,10.1139,4,4,41,41,0.02673,0.229087,2,4,2,0,0,2
10,124,0,7.58065,9.02419,4,4,34,34,0.0152603,0.151092,2,3,2,0,0,2
11,74,0,7.06757,8.40541,4,4,25,25,0.0067047,0.0791832,2,3,1,0,0,1
12,36,0,5.91667,7.25,4,4,12,12,0.0023083,0.0296318,2,2,1,0,0,1
13,14,0,5.57143,7,4,4,8,10,0.0009182,0.0124069,2,2,1,0,0,1
14,2,0,4,5,4,4,4,5,8e-05,0.0010552,2,2,1,0,0,1
