depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,269,307,269,307,269,307,0.0067905,0.0773146,0,269,226,188,188
1,2,0,257,291.5,252,252,262,298,0.0132337,0.150326,0,257,216,181,181
2,4,0,245,279.5,234,234,254,284,0.0169397,0.261744,0,245,205,170,170
3,8,0,227.625,260.5,218,218,237,255,0.030127,0.472614,0,227,190,157,157
4,16,0,203.188,233.438,184,184,230,230,0.0487928,0.755883,0,203,167,137,137
5,32,0,181.031,210.438,152,152,201,201,0.084572,1.35721,0,181,148,119,119
6,64,0,160.484,187.156,129,134,188,188,0.147236,2.5774,0,160,129,103,103
7,128,0,142.844,167.82,108,108,199,199,0.255025,4.55321,0,142,113,88,88
8,256,0,127.98,152.152,99,102,183,183,0.455215,8.14418,0,127,100,76,76
9,512,0,115.615,138.365,85,85,171,171,0.815769,14.6529,0,115,89,66,66
10,1024,0,103.882,125.292,68,68,159,159,1.44843,26.0485,0,103,78,57,57
11,2044,0,93.1062,113.192,60,60,154,154,2.56566,46.5135,0,93,69,49,49
12,3786,0,83.9392,102.802,50,50,147,147,4.30452,77.7751,0,83,61,42,42
13,6892,0,75.9762,93.7291,32,39,134,134,6.99847,127.803,0,75,54,36,36
14,11760,0,69.2611,86.144,13,15,132,132,10.9233,198.135,0,69,49,32,32
15,19138,0,63.3228,79.2387,3,3,122,122,16.2485,294.349,0,63,44,28,28
16,27354,0,58.4307,73.3864,3,3,120,120,21.4688,386.85,0,58,40,25,25
17,34976,0,53.8027,67.804,3,3,117,117,25.334,455.352,0,53,36,22,22
18,35360,0,49.8153,62.8125,3,3,110,110,23.8269,426.291,0,49,33,20,20
19,36300,0,45.7054,57.7316,3,3,94,94,22.1366,403.276,0,45,30,18,18
20,34988,0,41.5747,52.6238,3,3,93,93,19.1492,354.307,0,41,27,16,16
21,32946,0,36.977,46.9599,3,3,89,89,16.8753,306.098,0,36,24,14,14
22,28904,0,31.9915,40.863,3,3,86,86,12.1718,232.606,0,31,20,12,12
23,22796,0,27.6159,35.4684,3,3,75,75,7.95448,158.423,0,27,17,9,9
24,10003,0,23.9581,30.8815,3,3,65,65,2.86294,58.7275,0,23,15,8,8
