obj0,obj1,obj2,obj3,obj4,cpu
-8135,-7520,-7751,-7634,-7833,0.663808
-8020,-7374,-7839,-7623,-7612,1.04344
-7615,-7477,-8020,-8151,-7487,1.34221
-7614,-8081,-7857,-7690,-8080,1.93114
-7554,-7956,-8518,-8188,-7956,1.93768
-5924,-8288,-8893,-8270,-7860,1.98759
-7608,-8143,-8355,-8536,-8648,1.99754
-5938,-8134,-8475,-8240,-7589,2.17096
-7622,-7989,-7937,-8506,-8377,2.18128
-7230,-7136,-7843,-8681,-8268,2.31845
-7088,-8100,-8624,-9053,-8302,2.71929
-7493,-7997,-8443,-8525,-8427,3.90919
-6764,-7718,-8522,-9246,-8612,4.39912
-6649,-7572,-8610,-9235,-8391,4.50721
-7034,-7913,-8787,-8705,-7610,4.71289
-7102,-7946,-8206,-9023,-8031,4.77484
-6973,-7954,-8712,-9042,-8081,5.2077
-6696,-7685,-9103,-8928,-8191,5.9547
-7696,-7164,-7577,-7785,-7345,5.98662
-6509,-7944,-8608,-9130,-8022,6.29154
-6763,-7745,-7218,-8579,-8512,6.40725
-6779,-8139,-8873,-8589,-7020,6.45184
-6021,-8023,-8644,-8734,-8224,7.25491
-6976,-7196,-8665,-8726,-7083,7.37307
-5651,-7534,-8625,-9364,-7562,7.49232
-7183,-7633,-7763,-8657,-7889,7.53627
-5989,-7762,-8309,-9141,-6981,7.58018
-5975,-7916,-8727,-9171,-7252,7.7212
-8245,-7078,-6396,-6974,-7027,7.79198
-7632,-7794,-7250,-7974,-7896,8.03747
-6441,-7911,-9189,-8812,-7601,8.12619
-6458,-8349,-8046,-7692,-7358,8.14571
-6455,-7757,-8771,-8782,-7330,8.19577
-6472,-8195,-7628,-7662,-7087,8.22965
-5650,-7222,-9188,-9287,-7532,8.28293
-5938,-8306,-8315,-8209,-7012,8.38536
-7718,-7701,-7000,-7876,-7842,8.6165
-6747,-8223,-7334,-7591,-7544,8.64438
-5992,-8182,-7744,-8082,-7586,8.69722
-6052,-8307,-7083,-7584,-7710,8.71838
-6317,-7748,-8544,-9225,-7453,8.74694
-5472,-8139,-8013,-8599,-7240,8.78849
-7646,-7640,-6832,-7944,-7625,8.85931
-7699,-8154,-7402,-7899,-7401,8.88216
-7814,-8300,-7314,-7910,-7622,8.89415
-6006,-8200,-7166,-8021,-6738,8.93176
-6212,-7462,-8814,-8063,-8357,8.96288
-6227,-8180,-7603,-8108,-7198,9.0114
-6404,-8162,-8209,-7344,-6666,9.11498
-5906,-8390,-6776,-7211,-7536,9.13766
-6266,-8153,-7982,-7787,-6789,9.14464
-5554,-7799,-8874,-8900,-7198,9.15926
-6130,-8445,-7852,-7644,-6834,9.18053
-5952,-8152,-7897,-8179,-6741,9.18786
-6936,-8205,-7732,-7574,-7146,9.2196
-7051,-8351,-7644,-7585,-7367,9.22714
-6664,-8506,-7005,-7066,-6332,9.23772
-5897,-7860,-7999,-9147,-8076,9.27494
-8159,-7171,-6646,-7072,-7081,9.3029
-7693,-7753,-7325,-7637,-7425,9.32009
-5814,-8143,-7670,-8622,-6864,9.35733
-5386,-8347,-7045,-7728,-7190,9.37945
-6858,-8321,-6844,-7519,-7393,9.39289
