obj0,obj1,obj2,obj3,cpu
8439,14740,11904,13037,0.108232
11088,13869,10251,11178,0.149586
6302,11843,13173,11657,0.169779
8418,15838,14243,10791,0.20557
9009,10772,11440,9666,0.23473
9273,10377,12970,11152,0.273475
8925,11577,13450,11944,0.379873
8896,11677,13490,12010,0.380598
8867,11777,13530,12076,0.386142
9244,10477,13010,11218,0.39242
8954,11477,13410,11878,0.392901
9215,10577,13050,11284,0.397392
9186,10677,13090,11350,0.398081
8983,11377,13370,11812,0.399106
8408,16333,13168,14436,0.417639
8426,16401,13119,14454,0.419767
