obj0,obj1,obj2,obj3,obj4,cpu
4654,4471,2029,3762,2160,3.65127
4481,3624,1228,3414,3905,3.65129
4537,3934,3255,4050,1389,3.6513
4172,4007,2067,3352,2594,3.65131
1752,3668,4171,3185,2863,3.65134
4363,3717,1158,3452,4441,3.65136
1424,3544,4217,3900,2878,3.65138
4194,4123,3180,4248,1424,3.6514
3634,3153,3143,3318,2265,3.65142
3043,2932,3683,3523,2434,3.65148
2972,3820,3717,4463,1863,3.6515
3946,3713,3795,4255,1558,3.65153
4537,3250,2410,3306,2677,3.65156
3390,3717,3328,2881,2279,3.65158
3436,3138,3732,2904,2428,3.65164
4535,4024,1252,3043,4412,3.65167
4507,3878,2678,3008,2226,3.65169
4259,2711,2389,2612,3845,3.65178
2896,2537,3371,2839,3570,3.65185
3640,2345,3145,2988,3581,3.65192
2177,3736,3321,3819,3032,3.65196
2721,2533,3181,3651,3453,3.65199
3082,2771,2685,3503,3436,3.65205
4309,3863,3267,2594,2389,3.65214
3300,3526,3646,2450,2970,3.65218
3798,3610,3498,2779,2253,3.65227
4244,4193,1864,3733,2721,3.65236
3996,3625,2909,3193,2090,3.65238
4478,4089,2871,3603,1656,3.65252
3653,3814,2834,3391,2125,3.65257
3300,3944,3671,3748,1848,3.65265
4135,4278,2796,3801,1691,3.65272
3931,4026,3674,3738,1578,3.65278
3724,2846,3552,2279,3708,3.65284
4029,3397,3301,2150,3514,3.65289
4375,3331,2728,2222,3639,3.65299
3150,2578,3417,2896,3246,3.65307
3560,2856,3582,2925,2685,3.65318
3609,2739,3151,2667,3288,3.65324
4026,3571,3710,4049,1676,3.6534
4280,4074,3460,3189,1819,3.65346
3857,2781,2333,2721,3971,3.65352
3190,2978,3042,2674,3315,3.6536
4001,2583,2649,2840,3564,3.65374
3074,3824,2866,3445,2489,3.65387
4633,3774,1653,3671,3063,3.65397
2811,3727,3360,2935,2643,3.65401
3117,3337,3900,2260,3400,3.65413
3811,3779,3415,2265,3106,3.65421
2241,3467,4457,2700,3190,3.65427
3267,2892,3418,2310,3768,3.65437
3872,4181,3290,3291,1845,3.65444
2133,3691,3530,3878,2728,3.65452
4751,4291,1931,3207,2810,3.6546
4385,3100,1985,3049,3519,3.65465
4156,4017,2730,3506,1900,3.6548
4499,3049,2578,2243,3896,3.6549
4070,2780,2979,2351,3833,3.65494
2808,2731,3684,2539,3726,3.65503
2434,2679,3541,3471,3382,3.65513
3898,2473,2885,2760,3862,3.65526
4024,3771,1483,3228,4276,3.65535
3835,3379,1690,3541,4008,3.65542
2837,3254,2879,3847,2967,3.65549
2839,2962,2836,3264,3669,3.65566
2777,3475,3825,2402,3506,3.65579
4142,3678,1553,3190,3740,3.65591
4387,3408,1974,2634,3932,3.65602
3934,3448,1559,3560,4378,3.65608
4339,3919,3844,3636,1552,3.65613
3933,3492,3491,2651,2437,3.6562
3603,3902,3720,4453,1593,3.65633
3025,4100,3654,3136,2205,3.65641
3319,3341,2672,3101,2958,3.65652
4153,3115,3151,2171,3771,3.65682
3521,2933,3464,2367,3444,3.65691
3397,3215,3614,2346,3187,3.65703
3812,2652,3239,2579,3552,3.65722
2169,3377,3880,2974,3031,3.65736
4713,4316,2413,4209,1893,3.65753
2709,4207,3192,3700,2415,3.65758
1772,3453,4026,4026,2745,3.65768
3687,2763,2412,3132,3528,3.65776
2658,3176,4166,2489,3358,3.6579
2459,3201,4189,2466,3745,3.65804
2918,3362,3923,2237,3787,3.65811
4198,3304,2735,3082,2512,3.65818
1734,3143,4118,3652,3356,3.65834
3288,4197,3160,3646,2051,3.65843
3238,2415,3089,3097,3707,3.65853
3599,2653,2593,2949,3690,3.65864
2975,2574,3227,3708,3129,3.65882
3353,2491,3505,2808,3510,3.65897
3492,2456,3135,3154,3383,3.65909
3496,3433,2015,3317,3843,3.65924
1851,3384,3760,3589,3356,3.65933
1901,3605,4382,2842,3296,3.65943
